wall_time,sim_time,symbol,event,signal,side,price,pos_lots,detail
00:38:46,2024-11-19 09:45:34,CROX,SUBMIT,NEUTRAL,BUY,96.19,-1,LIQ_MID mid=96.19
00:38:47,2024-11-19 09:45:34,PZZA,SUBMIT,NEUTRAL,BUY,47.14,-5,up=7 dn=8 spread=0.2500
00:38:47,2024-11-19 09:45:34,PZZA,SUBMIT,NEUTRAL,SELL,47.35,-5,up=7 dn=8 spread=0.2500
00:38:47,2024-11-19 09:45:34,PZZA,QUOTED,NEUTRAL,,,-5,BUY@47.14 SELL@47.35 up=7 dn=8
00:38:48,2024-11-19 09:45:34,CAR,SUBMIT,NEUTRAL,BUY,98.07,2,up=2 dn=4 spread=1.2900
00:38:48,2024-11-19 09:45:34,CAR,SUBMIT,NEUTRAL,SELL,99.32,2,up=2 dn=4 spread=1.2900
00:38:48,2024-11-19 09:45:34,CAR,QUOTED,NEUTRAL,,,2,BUY@98.07 SELL@99.32 up=2 dn=4
00:38:49,2024-11-19 09:45:34,HELE,SUBMIT,NEUTRAL,BUY,65.64,0,up=6 dn=2 spread=0.3500
00:38:49,2024-11-19 09:45:34,HELE,SUBMIT,NEUTRAL,SELL,65.95,0,up=6 dn=2 spread=0.3500
00:38:49,2024-11-19 09:45:34,HELE,QUOTED,NEUTRAL,,,0,BUY@65.64 SELL@65.95 up=6 dn=2
00:38:50,2024-11-19 09:45:34,JACK,SUBMIT,NEUTRAL,BUY,46.2,-3,up=8 dn=7 spread=0.1200
00:38:50,2024-11-19 09:45:34,JACK,SUBMIT,NEUTRAL,SELL,46.28,-3,up=8 dn=7 spread=0.1200
00:38:50,2024-11-19 09:45:34,JACK,QUOTED,NEUTRAL,,,-3,BUY@46.2 SELL@46.28 up=8 dn=7
00:38:51,2024-11-19 09:45:34,SHOO,SUBMIT,NEUTRAL,BUY,42.02,4,up=8 dn=7 spread=0.2100
00:38:51,2024-11-19 09:45:34,SHOO,SUBMIT,NEUTRAL,SELL,42.19,4,up=8 dn=7 spread=0.2100
00:38:51,2024-11-19 09:45:34,SHOO,QUOTED,NEUTRAL,,,4,BUY@42.02 SELL@42.19 up=8 dn=7
00:38:52,2024-11-19 09:45:42,TXRH,SUBMIT,NEUTRAL,BUY,192.69,0,up=9 dn=6 spread=1.3600
00:38:52,2024-11-19 09:45:42,TXRH,SUBMIT,NEUTRAL,SELL,194.01,0,up=9 dn=6 spread=1.3600
00:38:52,2024-11-19 09:45:42,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.69 SELL@194.01 up=9 dn=6
00:38:52,2024-11-19 09:45:42,CROX,LIQ_COMPLETE,NEUTRAL,,,0,flat → QUOTING
00:38:54,2024-11-19 09:45:42,PZZA,SUBMIT,NEUTRAL,BUY,47.07,-5,up=7 dn=8 spread=0.2300
00:38:54,2024-11-19 09:45:42,PZZA,SUBMIT,NEUTRAL,SELL,47.26,-5,up=7 dn=8 spread=0.2300
00:38:54,2024-11-19 09:45:42,PZZA,QUOTED,NEUTRAL,,,-5,BUY@47.07 SELL@47.26 up=7 dn=8
00:38:55,2024-11-19 09:45:42,CAR,SUBMIT,NEUTRAL,BUY,98.07,2,up=2 dn=4 spread=1.2900
00:38:55,2024-11-19 09:45:42,CAR,SUBMIT,NEUTRAL,SELL,99.32,2,up=2 dn=4 spread=1.2900
00:38:55,2024-11-19 09:45:42,CAR,QUOTED,NEUTRAL,,,2,BUY@98.07 SELL@99.32 up=2 dn=4
00:38:56,2024-11-19 09:45:42,HELE,SUBMIT,NEUTRAL,BUY,65.64,0,up=6 dn=2 spread=0.3500
00:38:56,2024-11-19 09:45:42,HELE,SUBMIT,NEUTRAL,SELL,65.95,0,up=6 dn=2 spread=0.3500
00:38:56,2024-11-19 09:45:42,HELE,QUOTED,NEUTRAL,,,0,BUY@65.64 SELL@65.95 up=6 dn=2
00:38:57,2024-11-19 09:45:42,JACK,SUBMIT,NEUTRAL,BUY,46.2,-3,up=8 dn=7 spread=0.1200
00:38:57,2024-11-19 09:45:42,JACK,SUBMIT,NEUTRAL,SELL,46.28,-3,up=8 dn=7 spread=0.1200
00:38:57,2024-11-19 09:45:42,JACK,QUOTED,NEUTRAL,,,-3,BUY@46.2 SELL@46.28 up=8 dn=7
00:38:59,2024-11-19 09:45:42,SHOO,SUBMIT,NEUTRAL,BUY,42.02,4,up=8 dn=7 spread=0.2100
00:38:59,2024-11-19 09:45:42,SHOO,SUBMIT,NEUTRAL,SELL,42.19,4,up=8 dn=7 spread=0.2100
00:38:59,2024-11-19 09:45:42,SHOO,QUOTED,NEUTRAL,,,4,BUY@42.02 SELL@42.19 up=8 dn=7
00:39:00,2024-11-19 09:45:49,TXRH,SUBMIT,NEUTRAL,BUY,192.69,0,up=9 dn=6 spread=1.3600
00:39:00,2024-11-19 09:45:49,TXRH,SUBMIT,NEUTRAL,SELL,194.01,0,up=9 dn=6 spread=1.3600
00:39:00,2024-11-19 09:45:49,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.69 SELL@194.01 up=9 dn=6
00:39:00,2024-11-19 09:45:49,CROX,SIGNAL_CHANGE,BEAR,,,,NEUTRAL → BEAR up=5 dn=10 pos=+0L
00:39:01,2024-11-19 09:45:49,CROX,SUBMIT,BEAR,BUY,96.09,0,up=5 dn=10 spread=0.1700
00:39:01,2024-11-19 09:45:49,CROX,SUBMIT,BEAR,SELL,96.22,0,up=5 dn=10 spread=0.1700
00:39:01,2024-11-19 09:45:49,CROX,QUOTED,BEAR,,,0,BUY@96.09 SELL@96.22 up=5 dn=10
00:39:02,2024-11-19 09:45:49,PZZA,SUBMIT,NEUTRAL,BUY,47.07,-5,up=7 dn=8 spread=0.2200
00:39:02,2024-11-19 09:45:49,PZZA,SUBMIT,NEUTRAL,SELL,47.25,-5,up=7 dn=8 spread=0.2200
00:39:02,2024-11-19 09:45:49,PZZA,QUOTED,NEUTRAL,,,-5,BUY@47.07 SELL@47.25 up=7 dn=8
00:39:03,2024-11-19 09:45:49,CAR,SUBMIT,NEUTRAL,BUY,98.07,2,up=2 dn=4 spread=1.2900
00:39:03,2024-11-19 09:45:49,CAR,SUBMIT,NEUTRAL,SELL,99.32,2,up=2 dn=4 spread=1.2900
00:39:03,2024-11-19 09:45:49,CAR,QUOTED,NEUTRAL,,,2,BUY@98.07 SELL@99.32 up=2 dn=4
00:39:04,2024-11-19 09:45:49,HELE,SUBMIT,NEUTRAL,BUY,65.64,0,up=6 dn=2 spread=0.3500
00:39:04,2024-11-19 09:45:49,HELE,SUBMIT,NEUTRAL,SELL,65.95,0,up=6 dn=2 spread=0.3500
00:39:04,2024-11-19 09:45:49,HELE,QUOTED,NEUTRAL,,,0,BUY@65.64 SELL@65.95 up=6 dn=2
00:39:05,2024-11-19 09:45:49,JACK,SUBMIT,NEUTRAL,BUY,46.12,-2,up=8 dn=7 spread=0.2000
00:39:05,2024-11-19 09:45:49,JACK,SUBMIT,NEUTRAL,SELL,46.28,-2,up=8 dn=7 spread=0.2000
00:39:05,2024-11-19 09:45:49,JACK,QUOTED,NEUTRAL,,,-2,BUY@46.12 SELL@46.28 up=8 dn=7
00:39:06,2024-11-19 09:45:49,SHOO,SUBMIT,NEUTRAL,BUY,42.02,4,up=8 dn=7 spread=0.2100
00:39:06,2024-11-19 09:45:49,SHOO,SUBMIT,NEUTRAL,SELL,42.19,4,up=8 dn=7 spread=0.2100
00:39:06,2024-11-19 09:45:49,SHOO,QUOTED,NEUTRAL,,,4,BUY@42.02 SELL@42.19 up=8 dn=7
00:39:08,2024-11-19 09:45:55,TXRH,SUBMIT,NEUTRAL,BUY,192.69,0,up=9 dn=6 spread=1.3600
00:39:08,2024-11-19 09:45:55,TXRH,SUBMIT,NEUTRAL,SELL,194.01,0,up=9 dn=6 spread=1.3600
00:39:08,2024-11-19 09:45:55,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.69 SELL@194.01 up=9 dn=6
00:39:09,2024-11-19 09:45:55,CROX,SUBMIT,BEAR,BUY,96.09,0,up=5 dn=10 spread=0.1600
00:39:09,2024-11-19 09:45:55,CROX,SUBMIT,BEAR,SELL,96.21,0,up=5 dn=10 spread=0.1600
00:39:09,2024-11-19 09:45:55,CROX,QUOTED,BEAR,,,0,BUY@96.09 SELL@96.21 up=5 dn=10
00:39:10,2024-11-19 09:45:55,PZZA,SUBMIT,NEUTRAL,BUY,47.07,-5,up=7 dn=8 spread=0.2200
00:39:10,2024-11-19 09:45:55,PZZA,SUBMIT,NEUTRAL,SELL,47.25,-5,up=7 dn=8 spread=0.2200
00:39:10,2024-11-19 09:45:55,PZZA,QUOTED,NEUTRAL,,,-5,BUY@47.07 SELL@47.25 up=7 dn=8
00:39:11,2024-11-19 09:45:55,CAR,SUBMIT,NEUTRAL,BUY,98.07,2,up=2 dn=4 spread=1.2900
00:39:11,2024-11-19 09:45:55,CAR,SUBMIT,NEUTRAL,SELL,99.32,2,up=2 dn=4 spread=1.2900
00:39:11,2024-11-19 09:45:55,CAR,QUOTED,NEUTRAL,,,2,BUY@98.07 SELL@99.32 up=2 dn=4
00:39:12,2024-11-19 09:45:55,HELE,SUBMIT,NEUTRAL,BUY,65.64,0,up=6 dn=2 spread=0.3500
00:39:12,2024-11-19 09:45:55,HELE,SUBMIT,NEUTRAL,SELL,65.95,0,up=6 dn=2 spread=0.3500
00:39:12,2024-11-19 09:45:55,HELE,QUOTED,NEUTRAL,,,0,BUY@65.64 SELL@65.95 up=6 dn=2
00:39:13,2024-11-19 09:45:55,JACK,SUBMIT,NEUTRAL,BUY,46.13,-2,up=8 dn=7 spread=0.1900
00:39:13,2024-11-19 09:45:55,JACK,SUBMIT,NEUTRAL,SELL,46.28,-2,up=8 dn=7 spread=0.1900
00:39:13,2024-11-19 09:45:55,JACK,QUOTED,NEUTRAL,,,-2,BUY@46.13 SELL@46.28 up=8 dn=7
00:39:14,2024-11-19 09:45:55,SHOO,SUBMIT,NEUTRAL,BUY,42.02,4,up=8 dn=7 spread=0.2100
00:39:14,2024-11-19 09:45:55,SHOO,SUBMIT,NEUTRAL,SELL,42.19,4,up=8 dn=7 spread=0.2100
00:39:14,2024-11-19 09:45:55,SHOO,QUOTED,NEUTRAL,,,4,BUY@42.02 SELL@42.19 up=8 dn=7
00:39:15,2024-11-19 09:46:03,TXRH,SUBMIT,NEUTRAL,BUY,192.69,0,up=9 dn=6 spread=1.3600
00:39:15,2024-11-19 09:46:03,TXRH,SUBMIT,NEUTRAL,SELL,194.01,0,up=9 dn=6 spread=1.3600
00:39:15,2024-11-19 09:46:03,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.69 SELL@194.01 up=9 dn=6
00:39:16,2024-11-19 09:46:03,CROX,SUBMIT,BEAR,BUY,96.09,0,up=5 dn=10 spread=0.1400
00:39:16,2024-11-19 09:46:03,CROX,SUBMIT,BEAR,SELL,96.19,0,up=5 dn=10 spread=0.1400
00:39:16,2024-11-19 09:46:03,CROX,QUOTED,BEAR,,,0,BUY@96.09 SELL@96.19 up=5 dn=10
00:39:17,2024-11-19 09:46:03,PZZA,SUBMIT,NEUTRAL,BUY,47.11,-5,up=7 dn=8 spread=0.1600
00:39:17,2024-11-19 09:46:03,PZZA,SUBMIT,NEUTRAL,SELL,47.23,-5,up=7 dn=8 spread=0.1600
00:39:17,2024-11-19 09:46:03,PZZA,QUOTED,NEUTRAL,,,-5,BUY@47.11 SELL@47.23 up=7 dn=8
00:39:18,2024-11-19 09:46:03,CAR,SUBMIT,NEUTRAL,BUY,98.07,2,up=2 dn=4 spread=1.2900
00:39:18,2024-11-19 09:46:03,CAR,SUBMIT,NEUTRAL,SELL,99.32,2,up=2 dn=4 spread=1.2900
00:39:18,2024-11-19 09:46:03,CAR,QUOTED,NEUTRAL,,,2,BUY@98.07 SELL@99.32 up=2 dn=4
00:39:19,2024-11-19 09:46:03,HELE,SUBMIT,NEUTRAL,BUY,65.65,0,up=6 dn=2 spread=0.3400
00:39:19,2024-11-19 09:46:03,HELE,SUBMIT,NEUTRAL,SELL,65.95,0,up=6 dn=2 spread=0.3400
00:39:19,2024-11-19 09:46:03,HELE,QUOTED,NEUTRAL,,,0,BUY@65.65 SELL@65.95 up=6 dn=2
00:39:20,2024-11-19 09:46:03,JACK,SUBMIT,NEUTRAL,BUY,46.13,-2,up=8 dn=7 spread=0.1900
00:39:20,2024-11-19 09:46:03,JACK,SUBMIT,NEUTRAL,SELL,46.28,-2,up=8 dn=7 spread=0.1900
00:39:20,2024-11-19 09:46:03,JACK,QUOTED,NEUTRAL,,,-2,BUY@46.13 SELL@46.28 up=8 dn=7
00:39:21,2024-11-19 09:46:03,SHOO,SUBMIT,NEUTRAL,BUY,42.02,3,up=9 dn=6 spread=0.2100
00:39:21,2024-11-19 09:46:03,SHOO,SUBMIT,NEUTRAL,SELL,42.19,3,up=9 dn=6 spread=0.2100
00:39:21,2024-11-19 09:46:03,SHOO,QUOTED,NEUTRAL,,,3,BUY@42.02 SELL@42.19 up=9 dn=6
00:39:23,2024-11-19 09:46:10,TXRH,SUBMIT,NEUTRAL,BUY,192.7,0,up=9 dn=6 spread=1.3500
00:39:23,2024-11-19 09:46:10,TXRH,SUBMIT,NEUTRAL,SELL,194.01,0,up=9 dn=6 spread=1.3500
00:39:23,2024-11-19 09:46:10,TXRH,QUOTED,NEUTRAL,,,0,BUY@192.7 SELL@194.01 up=9 dn=6
00:39:24,2024-11-19 09:46:10,CROX,SUBMIT,BEAR,BUY,96.1,0,up=5 dn=10 spread=0.1300
00:39:24,2024-11-19 09:46:10,CROX,SUBMIT,BEAR,SELL,96.19,0,up=5 dn=10 spread=0.1300
00:39:24,2024-11-19 09:46:10,CROX,QUOTED,BEAR,,,0,BUY@96.1 SELL@96.19 up=5 dn=10
00:39:25,2024-11-19 09:46:10,PZZA,SUBMIT,NEUTRAL,BUY,47.11,-5,up=7 dn=8 spread=0.1900
00:39:25,2024-11-19 09:46:10,PZZA,SUBMIT,NEUTRAL,SELL,47.26,-5,up=7 dn=8 spread=0.1900
00:39:25,2024-11-19 09:46:10,PZZA,QUOTED,NEUTRAL,,,-5,BUY@47.11 SELL@47.26 up=7 dn=8
00:39:26,2024-11-19 09:46:10,CAR,SUBMIT,NEUTRAL,BUY,98.07,2,up=2 dn=4 spread=1.2900
00:39:26,2024-11-19 09:46:10,CAR,SUBMIT,NEUTRAL,SELL,99.32,2,up=2 dn=4 spread=1.2900
00:39:26,2024-11-19 09:46:10,CAR,QUOTED,NEUTRAL,,,2,BUY@98.07 SELL@99.32 up=2 dn=4
00:39:27,2024-11-19 09:46:10,HELE,SUBMIT,NEUTRAL,BUY,66.07,-1,up=7 dn=2 spread=0.2100
00:39:27,2024-11-19 09:46:10,HELE,SUBMIT,NEUTRAL,SELL,66.24,-1,up=7 dn=2 spread=0.2100
00:39:27,2024-11-19 09:46:10,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.07 SELL@66.24 up=7 dn=2
00:39:28,2024-11-19 09:46:10,JACK,SUBMIT,NEUTRAL,BUY,46.13,-2,up=8 dn=7 spread=0.1200
00:39:28,2024-11-19 09:46:10,JACK,SUBMIT,NEUTRAL,SELL,46.21,-2,up=8 dn=7 spread=0.1200
00:39:28,2024-11-19 09:46:10,JACK,QUOTED,NEUTRAL,,,-2,BUY@46.13 SELL@46.21 up=8 dn=7
00:39:29,2024-11-19 09:46:10,SHOO,SUBMIT,NEUTRAL,BUY,42.02,3,up=9 dn=6 spread=0.2100
00:39:29,2024-11-19 09:46:10,SHOO,SUBMIT,NEUTRAL,SELL,42.19,3,up=9 dn=6 spread=0.2100
00:39:29,2024-11-19 09:46:10,SHOO,QUOTED,NEUTRAL,,,3,BUY@42.02 SELL@42.19 up=9 dn=6
00:39:30,2024-11-19 09:46:19,TXRH,SUBMIT,NEUTRAL,BUY,192.7,1,up=8 dn=7 spread=1.3500
00:39:30,2024-11-19 09:46:19,TXRH,SUBMIT,NEUTRAL,SELL,194.01,1,up=8 dn=7 spread=1.3500
00:39:30,2024-11-19 09:46:19,TXRH,QUOTED,NEUTRAL,,,1,BUY@192.7 SELL@194.01 up=8 dn=7
00:39:31,2024-11-19 09:46:19,CROX,SUBMIT,BEAR,BUY,96.1,0,up=5 dn=10 spread=0.1300
00:39:31,2024-11-19 09:46:19,CROX,SUBMIT,BEAR,SELL,96.19,0,up=5 dn=10 spread=0.1300
00:39:31,2024-11-19 09:46:19,CROX,QUOTED,BEAR,,,0,BUY@96.1 SELL@96.19 up=5 dn=10
00:39:32,2024-11-19 09:46:19,PZZA,SUBMIT,NEUTRAL,BUY,47.11,-5,up=7 dn=8 spread=0.1900
00:39:32,2024-11-19 09:46:19,PZZA,SUBMIT,NEUTRAL,SELL,47.26,-5,up=7 dn=8 spread=0.1900
00:39:32,2024-11-19 09:46:19,PZZA,QUOTED,NEUTRAL,,,-5,BUY@47.11 SELL@47.26 up=7 dn=8
00:39:33,2024-11-19 09:46:19,CAR,SUBMIT,NEUTRAL,BUY,98.07,2,up=2 dn=4 spread=1.2900
00:39:33,2024-11-19 09:46:19,CAR,SUBMIT,NEUTRAL,SELL,99.32,2,up=2 dn=4 spread=1.2900
00:39:33,2024-11-19 09:46:19,CAR,QUOTED,NEUTRAL,,,2,BUY@98.07 SELL@99.32 up=2 dn=4
00:39:34,2024-11-19 09:46:19,HELE,SUBMIT,NEUTRAL,BUY,66.02,-1,up=7 dn=2 spread=0.2600
00:39:34,2024-11-19 09:46:19,HELE,SUBMIT,NEUTRAL,SELL,66.24,-1,up=7 dn=2 spread=0.2600
00:39:34,2024-11-19 09:46:19,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.02 SELL@66.24 up=7 dn=2
00:39:35,2024-11-19 09:46:19,JACK,SUBMIT,NEUTRAL,BUY,46.13,-2,up=8 dn=7 spread=0.1200
00:39:35,2024-11-19 09:46:19,JACK,SUBMIT,NEUTRAL,SELL,46.21,-2,up=8 dn=7 spread=0.1200
00:39:35,2024-11-19 09:46:19,JACK,QUOTED,NEUTRAL,,,-2,BUY@46.13 SELL@46.21 up=8 dn=7
00:39:36,2024-11-19 09:46:19,SHOO,SUBMIT,NEUTRAL,BUY,42.02,3,up=9 dn=6 spread=0.2100
00:39:36,2024-11-19 09:46:19,SHOO,SUBMIT,NEUTRAL,SELL,42.19,3,up=9 dn=6 spread=0.2100
00:39:36,2024-11-19 09:46:19,SHOO,QUOTED,NEUTRAL,,,3,BUY@42.02 SELL@42.19 up=9 dn=6
00:39:38,2024-11-19 09:46:27,TXRH,SUBMIT,NEUTRAL,BUY,192.7,1,up=8 dn=7 spread=1.3500
00:39:38,2024-11-19 09:46:27,TXRH,SUBMIT,NEUTRAL,SELL,194.01,1,up=8 dn=7 spread=1.3500
00:39:38,2024-11-19 09:46:27,TXRH,QUOTED,NEUTRAL,,,1,BUY@192.7 SELL@194.01 up=8 dn=7
00:39:39,2024-11-19 09:46:27,CROX,SUBMIT,BEAR,BUY,96.1,0,up=5 dn=10 spread=0.1300
00:39:39,2024-11-19 09:46:27,CROX,SUBMIT,BEAR,SELL,96.19,0,up=5 dn=10 spread=0.1300
00:39:39,2024-11-19 09:46:27,CROX,QUOTED,BEAR,,,0,BUY@96.1 SELL@96.19 up=5 dn=10
00:39:40,2024-11-19 09:46:27,PZZA,SUBMIT,NEUTRAL,BUY,47.11,-5,up=7 dn=8 spread=0.1900
00:39:40,2024-11-19 09:46:27,PZZA,SUBMIT,NEUTRAL,SELL,47.26,-5,up=7 dn=8 spread=0.1900
00:39:40,2024-11-19 09:46:27,PZZA,QUOTED,NEUTRAL,,,-5,BUY@47.11 SELL@47.26 up=7 dn=8
00:39:41,2024-11-19 09:46:27,CAR,SUBMIT,NEUTRAL,BUY,98.07,2,up=2 dn=4 spread=1.4700
00:39:41,2024-11-19 09:46:27,CAR,SUBMIT,NEUTRAL,SELL,99.5,2,up=2 dn=4 spread=1.4700
00:39:41,2024-11-19 09:46:27,CAR,QUOTED,NEUTRAL,,,2,BUY@98.07 SELL@99.5 up=2 dn=4
00:39:42,2024-11-19 09:46:27,HELE,SUBMIT,NEUTRAL,BUY,66.02,-1,up=7 dn=2 spread=0.2600
00:39:42,2024-11-19 09:46:27,HELE,SUBMIT,NEUTRAL,SELL,66.24,-1,up=7 dn=2 spread=0.2600
00:39:42,2024-11-19 09:46:27,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.02 SELL@66.24 up=7 dn=2
00:39:43,2024-11-19 09:46:27,JACK,SUBMIT,NEUTRAL,BUY,46.13,-2,up=8 dn=7 spread=0.1200
00:39:43,2024-11-19 09:46:27,JACK,SUBMIT,NEUTRAL,SELL,46.21,-2,up=8 dn=7 spread=0.1200
00:39:43,2024-11-19 09:46:27,JACK,QUOTED,NEUTRAL,,,-2,BUY@46.13 SELL@46.21 up=8 dn=7
00:39:44,2024-11-19 09:46:27,SHOO,SUBMIT,NEUTRAL,BUY,42.02,3,up=9 dn=6 spread=0.2100
00:39:44,2024-11-19 09:46:27,SHOO,SUBMIT,NEUTRAL,SELL,42.19,3,up=9 dn=6 spread=0.2100
00:39:44,2024-11-19 09:46:27,SHOO,QUOTED,NEUTRAL,,,3,BUY@42.02 SELL@42.19 up=9 dn=6
00:39:45,2024-11-19 09:46:32,TXRH,SUBMIT,NEUTRAL,BUY,192.7,1,up=9 dn=6 spread=1.3500
00:39:45,2024-11-19 09:46:32,TXRH,SUBMIT,NEUTRAL,SELL,194.01,1,up=9 dn=6 spread=1.3500
00:39:45,2024-11-19 09:46:32,TXRH,QUOTED,NEUTRAL,,,1,BUY@192.7 SELL@194.01 up=9 dn=6
00:39:45,2024-11-19 09:46:32,CROX,SIGNAL_CHANGE,NEUTRAL,,,,BEAR → NEUTRAL up=6 dn=9 pos=+0L
00:39:46,2024-11-19 09:46:32,CROX,SUBMIT,NEUTRAL,BUY,96.27,0,up=6 dn=9 spread=0.0900
00:39:46,2024-11-19 09:46:32,CROX,SUBMIT,NEUTRAL,SELL,96.32,0,up=6 dn=9 spread=0.0900
00:39:46,2024-11-19 09:46:32,CROX,QUOTED,NEUTRAL,,,0,BUY@96.27 SELL@96.32 up=6 dn=9
00:39:48,2024-11-19 09:46:32,PZZA,SUBMIT,NEUTRAL,BUY,47.11,-5,up=7 dn=8 spread=0.1700
00:39:48,2024-11-19 09:46:32,PZZA,SUBMIT,NEUTRAL,SELL,47.24,-5,up=7 dn=8 spread=0.1700
00:39:48,2024-11-19 09:46:32,PZZA,QUOTED,NEUTRAL,,,-5,BUY@47.11 SELL@47.24 up=7 dn=8
00:39:49,2024-11-19 09:46:32,CAR,SUBMIT,NEUTRAL,BUY,98.07,2,up=2 dn=4 spread=1.4700
00:39:49,2024-11-19 09:46:32,CAR,SUBMIT,NEUTRAL,SELL,99.5,2,up=2 dn=4 spread=1.4700
00:39:49,2024-11-19 09:46:32,CAR,QUOTED,NEUTRAL,,,2,BUY@98.07 SELL@99.5 up=2 dn=4
00:39:50,2024-11-19 09:46:32,HELE,SUBMIT,NEUTRAL,BUY,66.02,-1,up=7 dn=2 spread=0.2600
00:39:50,2024-11-19 09:46:32,HELE,SUBMIT,NEUTRAL,SELL,66.24,-1,up=7 dn=2 spread=0.2600
00:39:50,2024-11-19 09:46:32,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.02 SELL@66.24 up=7 dn=2
00:39:51,2024-11-19 09:46:32,JACK,SUBMIT,NEUTRAL,BUY,46.13,-2,up=8 dn=7 spread=0.1200
00:39:51,2024-11-19 09:46:32,JACK,SUBMIT,NEUTRAL,SELL,46.21,-2,up=8 dn=7 spread=0.1200
00:39:51,2024-11-19 09:46:32,JACK,QUOTED,NEUTRAL,,,-2,BUY@46.13 SELL@46.21 up=8 dn=7
00:39:52,2024-11-19 09:46:32,SHOO,SUBMIT,NEUTRAL,BUY,42.02,3,up=9 dn=6 spread=0.2100
00:39:52,2024-11-19 09:46:32,SHOO,SUBMIT,NEUTRAL,SELL,42.19,3,up=9 dn=6 spread=0.2100
00:39:52,2024-11-19 09:46:32,SHOO,QUOTED,NEUTRAL,,,3,BUY@42.02 SELL@42.19 up=9 dn=6
00:39:53,2024-11-19 09:46:41,TXRH,SUBMIT,NEUTRAL,BUY,192.7,1,up=9 dn=6 spread=1.3500
00:39:53,2024-11-19 09:46:41,TXRH,SUBMIT,NEUTRAL,SELL,194.01,1,up=9 dn=6 spread=1.3500
00:39:53,2024-11-19 09:46:41,TXRH,QUOTED,NEUTRAL,,,1,BUY@192.7 SELL@194.01 up=9 dn=6
00:39:54,2024-11-19 09:46:41,CROX,SUBMIT,NEUTRAL,BUY,96.13,1,up=6 dn=9 spread=0.2200
00:39:54,2024-11-19 09:46:41,CROX,SUBMIT,NEUTRAL,SELL,96.31,1,up=6 dn=9 spread=0.2200
00:39:54,2024-11-19 09:46:41,CROX,QUOTED,NEUTRAL,,,1,BUY@96.13 SELL@96.31 up=6 dn=9
00:39:55,2024-11-19 09:46:41,PZZA,SUBMIT,NEUTRAL,BUY,47.11,-5,up=7 dn=8 spread=0.1700
00:39:55,2024-11-19 09:46:41,PZZA,SUBMIT,NEUTRAL,SELL,47.24,-5,up=7 dn=8 spread=0.1700
00:39:55,2024-11-19 09:46:41,PZZA,QUOTED,NEUTRAL,,,-5,BUY@47.11 SELL@47.24 up=7 dn=8
00:39:56,2024-11-19 09:46:41,CAR,SUBMIT,NEUTRAL,BUY,98.07,2,up=2 dn=4 spread=1.3400
00:39:56,2024-11-19 09:46:41,CAR,SUBMIT,NEUTRAL,SELL,99.37,2,up=2 dn=4 spread=1.3400
00:39:56,2024-11-19 09:46:41,CAR,QUOTED,NEUTRAL,,,2,BUY@98.07 SELL@99.37 up=2 dn=4
00:39:57,2024-11-19 09:46:41,HELE,SUBMIT,NEUTRAL,BUY,66.02,-1,up=7 dn=2 spread=0.2600
00:39:57,2024-11-19 09:46:41,HELE,SUBMIT,NEUTRAL,SELL,66.24,-1,up=7 dn=2 spread=0.2600
00:39:57,2024-11-19 09:46:41,HELE,QUOTED,NEUTRAL,,,-1,BUY@66.02 SELL@66.24 up=7 dn=2
00:39:58,2024-11-19 09:46:41,JACK,SUBMIT,NEUTRAL,BUY,46.19,-3,up=9 dn=6 spread=0.1300
00:39:58,2024-11-19 09:46:41,JACK,SUBMIT,NEUTRAL,SELL,46.28,-3,up=9 dn=6 spread=0.1300
00:39:58,2024-11-19 09:46:41,JACK,QUOTED,NEUTRAL,,,-3,BUY@46.19 SELL@46.28 up=9 dn=6
00:39:59,2024-11-19 09:46:41,SHOO,SUBMIT,NEUTRAL,BUY,41.96,3,up=9 dn=6 spread=0.1800
00:39:59,2024-11-19 09:46:41,SHOO,SUBMIT,NEUTRAL,SELL,42.1,3,up=9 dn=6 spread=0.1800
00:39:59,2024-11-19 09:46:41,SHOO,QUOTED,NEUTRAL,,,3,BUY@41.96 SELL@42.1 up=9 dn=6
00:40:01,2024-11-19 09:46:47,TXRH,SUBMIT,NEUTRAL,BUY,192.7,1,up=9 dn=6 spread=1.3500
00:40:01,2024-11-19 09:46:47,TXRH,SUBMIT,NEUTRAL,SELL,194.01,1,up=9 dn=6 spread=1.3500
00:40:01,2024-11-19 09:46:47,TXRH,QUOTED,NEUTRAL,,,1,BUY@192.7 SELL@194.01 up=9 dn=6
00:40:02,2024-11-19 09:46:47,CROX,SUBMIT,NEUTRAL,BUY,96.18,1,up=6 dn=9 spread=0.1400
00:40:02,2024-11-19 09:46:47,CROX,SUBMIT,NEUTRAL,SELL,96.28,1,up=6 dn=9 spread=0.1400
00:40:02,2024-11-19 09:46:47,CROX,QUOTED,NEUTRAL,,,1,BUY@96.18 SELL@96.28 up=6 dn=9
00:40:03,2024-11-19 09:46:47,PZZA,SUBMIT,NEUTRAL,BUY,47.11,-5,up=7 dn=8 spread=0.1600
