[[32;1;1mINFO[0m] Connection established.
[21:27:46][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 31.80 | Mid: 198.0600 | Sprd: 0.0800
[21:42:16][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 65.75 | Mid: 208.2650 | Sprd: 0.1100
[21:42:16][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 17.43 | Mid: 390.7450 | Sprd: 0.1500
[21:42:17][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -3.77 | Mid: 159.0500 | Sprd: 0.0800
[21:42:17][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 82.32 | Mid: 208.3600 | Sprd: 0.0800
[21:42:18][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 26.24 | Mid: 390.7850 | Sprd: 0.1700
[21:42:18][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -0.15 | Mid: 159.0200 | Sprd: 0.0400
[21:42:18][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 93.99 | Mid: 208.4150 | Sprd: 0.0500
[21:42:19][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 58.78 | Mid: 391.0150 | Sprd: 0.1500
[21:42:19][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 21.38 | Mid: 159.0400 | Sprd: 0.0600
[21:42:19][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 103.62 | Mid: 208.4800 | Sprd: 0.0400
[21:42:20][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 72.11 | Mid: 391.0100 | Sprd: 0.1600
[21:42:20][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 40.31 | Mid: 159.0350 | Sprd: 0.0700
[21:42:20][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 90.65 | Mid: 208.3850 | Sprd: 0.0500
[21:42:21][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 42.61 | Mid: 390.9900 | Sprd: 0.1000
[21:42:21][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 54.35 | Mid: 159.1150 | Sprd: 0.0500
[21:42:21][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 99.52 | Mid: 208.4700 | Sprd: 0.0600
[21:42:22][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 31.87 | Mid: 390.9900 | Sprd: 0.1000
[21:42:22][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 32.16 | Mid: 159.0900 | Sprd: 0.0600
[21:42:22][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 103.74 | Mid: 208.6350 | Sprd: 0.0700
[21:42:23][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 41.54 | Mid: 391.2100 | Sprd: 0.0400
[21:42:23][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 42.80 | Mid: 159.1000 | Sprd: 0.0600
[21:42:23][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 82.70 | Mid: 208.5800 | Sprd: 0.0800
[21:42:24][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 38.83 | Mid: 391.2250 | Sprd: 0.1500
[21:42:24][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 34.07 | Mid: 159.0200 | Sprd: 0.0600
[21:42:24][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 41.54 | Mid: 208.5450 | Sprd: 0.1100
[21:42:25][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 27.93 | Mid: 391.1250 | Sprd: 0.1300
[21:42:25][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 32.73 | Mid: 159.0800 | Sprd: 0.0800
[21:42:25][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 23.86 | Mid: 208.5600 | Sprd: 0.1000
[21:42:26][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 47.36 | Mid: 391.1800 | Sprd: 0.1200
[21:42:26][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 28.34 | Mid: 159.2000 | Sprd: 0.0600
[21:42:26][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 15.71 | Mid: 208.7300 | Sprd: 0.0800
[21:42:27][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 69.27 | Mid: 391.3400 | Sprd: 0.1200
[21:42:27][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 49.30 | Mid: 159.2300 | Sprd: 0.0400
[21:42:27][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 14.09 | Mid: 208.8300 | Sprd: 0.0800
[21:42:28][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 62.44 | Mid: 391.4800 | Sprd: 0.1600
[21:42:28][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 35.11 | Mid: 159.1650 | Sprd: 0.0700
[21:42:28][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 12.65 | Mid: 208.6850 | Sprd: 0.0300
[21:42:29][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 4 | NeutStr: 0 | EMA: 60.96 | Mid: 391.6300 | Sprd: 0.1800
[21:42:29][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 43.96 | Mid: 159.1950 | Sprd: 0.0700
[21:42:30][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 38.14 | Mid: 208.7450 | Sprd: 0.0700
[21:42:30][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 5 | NeutStr: 0 | EMA: 81.94 | Mid: 391.6950 | Sprd: 0.1500
[21:42:30][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 35.06 | Mid: 159.1450 | Sprd: 0.0500
[21:42:31][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 44.31 | Mid: 208.6850 | Sprd: 0.0700
[21:42:31][MSFT] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 0 | NeutStr: 0 | EMA: 106.59 | Mid: 391.8200 | Sprd: 0.1200
[21:42:31][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 26.67 | Mid: 159.2850 | Sprd: 0.0300
[21:42:32][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 46.97 | Mid: 208.8700 | Sprd: 0.0400
[21:42:32][MSFT] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 125.85 | Mid: 391.9000 | Sprd: 0.1200
[21:42:32][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 21.16 | Mid: 159.3200 | Sprd: 0.0400
[21:42:33][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 35.10 | Mid: 208.8800 | Sprd: 0.0800
[21:42:33][MSFT] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 124.67 | Mid: 391.8450 | Sprd: 0.0900
[21:42:33][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 31.76 | Mid: 159.3600 | Sprd: 0.0400
[21:42:34][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 50.61 | Mid: 208.9600 | Sprd: 0.0600
[21:42:34][MSFT] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 123.15 | Mid: 391.9150 | Sprd: 0.0900
[21:42:34][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 33.12 | Mid: 159.4000 | Sprd: 0.0400
[21:42:35][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 94.47 | Mid: 209.0750 | Sprd: 0.0500
[21:42:35][MSFT] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 4 | NeutStr: 0 | EMA: 102.88 | Mid: 391.8600 | Sprd: 0.2000
[21:42:35][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 35.79 | Mid: 159.3400 | Sprd: 0.0400
[21:42:36][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 134.17 | Mid: 209.0950 | Sprd: 0.0500
[21:42:36][MSFT] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 5 | NeutStr: 0 | EMA: 81.77 | Mid: 391.8650 | Sprd: 0.1900
[21:42:36][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 43.86 | Mid: 159.3600 | Sprd: 0.0400
[21:42:37][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 134.30 | Mid: 209.1050 | Sprd: 0.0500
[21:42:37][MSFT] State: HOLDING  | Pos:  +100 | Sig: BUY_PRESSURE   | Streak: 6 | NeutStr: 0 | EMA: 55.32 | Mid: 391.8550 | Sprd: 0.1500
[21:42:37][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 32.53 | Mid: 159.3150 | Sprd: 0.0100
[21:42:38][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 117.89 | Mid: 209.0450 | Sprd: 0.0700
[21:42:38][MSFT] State: HOLDING  | Pos:  +100 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 36.59 | Mid: 391.7350 | Sprd: 0.1900
[21:42:38][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 23.07 | Mid: 159.4500 | Sprd: 0.0400
[21:42:39][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 88.49 | Mid: 209.0150 | Sprd: 0.0500
[21:42:39][MSFT] State: EXITING  | Pos:  +100 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 4.37 | Mid: 391.6850 | Sprd: 0.1900
[21:42:39][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 5.59 | Mid: 159.3650 | Sprd: 0.0300
[21:42:40][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 25.73 | Mid: 209.0650 | Sprd: 0.0700
[21:42:40][MSFT] State: EXITING  | Pos:  +100 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -18.39 | Mid: 391.5650 | Sprd: 0.1700
[21:42:40][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 12.85 | Mid: 159.4450 | Sprd: 0.0300
[21:42:41][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -0.56 | Mid: 209.0900 | Sprd: 0.0200
[21:42:41][MSFT] State: EXITING  | Pos:  +100 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -34.65 | Mid: 391.5800 | Sprd: 0.1400
[21:42:41][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 7.53 | Mid: 159.4500 | Sprd: 0.0400
[21:42:42][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 28.89 | Mid: 209.6200 | Sprd: 0.1000
[21:42:42][MSFT] State: EXITING  | Pos:  +100 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -42.17 | Mid: 391.5850 | Sprd: 0.1500
[21:42:42][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 8.57 | Mid: 159.3950 | Sprd: 0.0500
[21:42:43][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 54.54 | Mid: 209.5150 | Sprd: 0.0900
[21:42:43][MSFT] State: EXITING  | Pos:  +100 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -45.33 | Mid: 391.5000 | Sprd: 0.1200
[21:42:43][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 10.47 | Mid: 159.3950 | Sprd: 0.0300
[21:42:44][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 92.75 | Mid: 209.5750 | Sprd: 0.1300
[21:42:44][MSFT] State: EXITING  | Pos:  +100 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -46.46 | Mid: 391.3550 | Sprd: 0.1500
[21:42:44][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 10.39 | Mid: 159.3700 | Sprd: 0.0400
[21:42:45][AAPL] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 101.62 | Mid: 209.4850 | Sprd: 0.0500
[21:42:45][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -33.66 | Mid: 391.4550 | Sprd: 0.2300
[21:42:45][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 5.71 | Mid: 159.4350 | Sprd: 0.0900
[21:42:46][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 69.15 | Mid: 209.2300 | Sprd: 0.1000
[21:42:46][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -34.12 | Mid: 391.3600 | Sprd: 0.1600
[21:42:46][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -4.79 | Mid: 159.2450 | Sprd: 0.0300
[21:42:47][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 4.10 | Mid: 209.1200 | Sprd: 0.0600
[21:42:47][MSFT] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -43.63 | Mid: 391.1600 | Sprd: 0.1800
[21:42:47][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 0.52 | Mid: 159.2800 | Sprd: 0.0600
[21:42:48][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -16.60 | Mid: 209.2100 | Sprd: 0.0600
[21:42:48][MSFT] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 2 | NeutStr: 0 | EMA: -51.27 | Mid: 391.1150 | Sprd: 0.2300
[21:42:48][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 6.69 | Mid: 159.3000 | Sprd: 0.0800
[21:42:49][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -55.78 | Mid: 209.1550 | Sprd: 0.1100
[21:42:49][MSFT] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 3 | NeutStr: 0 | EMA: -59.38 | Mid: 390.9550 | Sprd: 0.1100
[21:42:49][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 26.67 | Mid: 159.3650 | Sprd: 0.0500
[21:42:50][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -58.28 | Mid: 209.2150 | Sprd: 0.0900
[21:42:50][MSFT] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 4 | NeutStr: 0 | EMA: -63.34 | Mid: 391.0600 | Sprd: 0.2200
[21:42:50][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 26.11 | Mid: 159.3100 | Sprd: 0.0600
[21:42:51][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -30.11 | Mid: 209.2900 | Sprd: 0.0200
[21:42:51][MSFT] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 5 | NeutStr: 0 | EMA: -54.93 | Mid: 391.1500 | Sprd: 0.2400
[21:42:51][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 41.59 | Mid: 159.3600 | Sprd: 0.0600
[21:42:52][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -16.25 | Mid: 209.2250 | Sprd: 0.0700
[21:42:52][MSFT] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 6 | NeutStr: 0 | EMA: -40.07 | Mid: 391.1700 | Sprd: 0.2000
[21:42:52][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 35.86 | Mid: 159.3250 | Sprd: 0.0700
[21:42:53][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -36.93 | Mid: 209.1900 | Sprd: 0.1200
[21:42:53][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -22.89 | Mid: 391.1750 | Sprd: 0.1700
[21:42:53][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 15.02 | Mid: 159.2750 | Sprd: 0.0500
[21:42:54][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -58.04 | Mid: 209.1650 | Sprd: 0.0900
[21:42:54][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -5.07 | Mid: 391.0100 | Sprd: 0.2200
[21:42:54][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -17.98 | Mid: 159.2250 | Sprd: 0.0300
[21:42:55][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -66.52 | Mid: 209.2200 | Sprd: 0.0800
[21:42:55][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -7.06 | Mid: 390.9800 | Sprd: 0.1200
[21:42:55][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -25.67 | Mid: 159.3300 | Sprd: 0.0600
[21:42:56][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -63.51 | Mid: 209.3650 | Sprd: 0.0500
[21:42:56][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -2.54 | Mid: 391.0800 | Sprd: 0.2400
[21:42:56][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -19.68 | Mid: 159.3850 | Sprd: 0.0500
[21:42:57][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -25.32 | Mid: 209.5400 | Sprd: 0.0600
[21:42:57][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -20.11 | Mid: 390.9250 | Sprd: 0.1500
[21:42:57][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -2.88 | Mid: 159.4850 | Sprd: 0.0300
[21:42:58][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 27.55 | Mid: 209.6250 | Sprd: 0.0700
[21:42:58][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -51.34 | Mid: 390.9400 | Sprd: 0.1200
[21:42:58][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 36.65 | Mid: 159.5600 | Sprd: 0.0600
[21:42:59][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 70.16 | Mid: 209.5850 | Sprd: 0.0900
[21:42:59][MSFT] State: FLAT     | Pos:    +0 | Sig: SELL_PRESSURE  | Streak: 1 | NeutStr: 0 | EMA: -68.61 | Mid: 390.9350 | Sprd: 0.1300
[21:42:59][AMZN] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 80.26 | Mid: 159.6400 | Sprd: 0.0200
[21:43:00][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 95.94 | Mid: 209.7050 | Sprd: 0.0500
[21:43:00][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -29.18 | Mid: 391.2050 | Sprd: 0.1500
[21:43:00][AMZN] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 126.05 | Mid: 159.6650 | Sprd: 0.0300
[21:43:01][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 85.01 | Mid: 209.6550 | Sprd: 0.0700
[21:43:01][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -3.63 | Mid: 391.2450 | Sprd: 0.1500
[21:43:01][AMZN] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 148.50 | Mid: 159.6950 | Sprd: 0.0300
[21:43:02][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 46.37 | Mid: 209.5900 | Sprd: 0.0800
[21:43:02][MSFT] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 32.68 | Mid: 391.2450 | Sprd: 0.1500
[21:43:02][AMZN] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 164.94 | Mid: 159.7000 | Sprd: 0.0400
[21:43:03][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: 9.90 | Mid: 209.5950 | Sprd: 0.0500
[21:43:03][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 82.76 | Mid: 391.2600 | Sprd: 0.1200
[21:43:03][AMZN] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 0 | NeutStr: 0 | EMA: 147.11 | Mid: 159.5650 | Sprd: 0.0500
[21:43:04][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -12.99 | Mid: 209.3950 | Sprd: 0.0900
[21:43:04][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 104.43 | Mid: 390.9000 | Sprd: 0.1800
[21:43:04][AMZN] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 1 | NeutStr: 0 | EMA: 142.25 | Mid: 159.6200 | Sprd: 0.0400
[21:43:05][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -28.08 | Mid: 209.4550 | Sprd: 0.0900
[21:43:05][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 3 | NeutStr: 0 | EMA: 88.28 | Mid: 390.9250 | Sprd: 0.1700
[21:43:05][AMZN] State: ENTERING | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 2 | NeutStr: 0 | EMA: 123.27 | Mid: 159.7000 | Sprd: 0.0400
[21:43:06][AAPL] State: FLAT     | Pos:    +0 | Sig: NEUTRAL        | Streak: 0 | NeutStr: 0 | EMA: -15.31 | Mid: 209.4750 | Sprd: 0.0700
[21:43:06][MSFT] State: FLAT     | Pos:    +0 | Sig: BUY_PRESSURE   | Streak: 4 | NeutStr: 0 | EMA: 56.82 | Mid: 390.8000 | Sprd: 0.1800
