[[32;1;1mINFO[0m] Connection established.
[02:21:53] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 0.0000 | Mid: 191.4750
[04:25:27] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 2 | EMA: 24.6523 | Mid: 191.7300
[04:25:28] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 3 | EMA: 27.5766 | Mid: 191.7300
[04:25:29] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 4 | EMA: 21.9736 | Mid: 191.7300
[04:25:30] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 12.9816 | Mid: 191.7300
[04:25:31] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 5.4271 | Mid: 191.7300
[04:25:32] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 0.1390 | Mid: 191.7300
[04:25:33] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -4.1627 | Mid: 191.7300
[04:25:34] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -7.1739 | Mid: 191.7300
[04:25:35] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -9.2817 | Mid: 191.7300
[04:25:36] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -14.9572 | Mid: 191.7250
[04:25:37] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -18.9301 | Mid: 191.7250
[04:25:38] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -29.0010 | Mid: 191.7100
[04:25:39] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -36.0507 | Mid: 191.7100
[04:25:40] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 0 | EMA: -53.9455 | Mid: 191.6900
[04:25:41] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -57.8019 | Mid: 191.6900
[04:25:42] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -60.5013 | Mid: 191.6900
[04:25:43] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 3 | EMA: -54.8009 | Mid: 191.6900
[04:25:44] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 4 | EMA: -56.9006 | Mid: 191.6850
[04:25:45] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 5 | EMA: -45.4104 | Mid: 191.6850
[04:25:46] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 6 | EMA: -38.1773 | Mid: 191.6850
[04:25:47] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 7 | EMA: -33.1141 | Mid: 191.6850
[04:25:48] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 8 | EMA: -23.7799 | Mid: 191.6950
[04:25:49] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -16.0459 | Mid: 191.6900
[04:25:50] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -10.6321 | Mid: 191.6900
[04:25:51] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 7.2575 | Mid: 191.7000
[04:25:52] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 5.9803 | Mid: 191.6900
[04:25:53] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 6.8562 | Mid: 191.6950
[04:25:54] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 12.3593 | Mid: 191.6950
[04:25:55] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 16.2115 | Mid: 191.6950
[04:25:56] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 4.8081 | Mid: 191.6950
[04:25:57] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.8656 | Mid: 191.6900
[04:25:58] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -7.4540 | Mid: 191.6900
[04:25:59] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -4.6178 | Mid: 191.6950
[04:26:00] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -2.6325 | Mid: 191.6950
[04:26:01] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -1.2427 | Mid: 191.6950
[04:26:03] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 8.4901 | Mid: 191.6950
[04:26:04] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 15.3031 | Mid: 191.6950
[04:26:05] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 10.7121 | Mid: 191.6950
[04:26:06] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 7.4985 | Mid: 191.6950
[04:26:07] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 5.2489 | Mid: 191.6950
[04:26:08] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 3.6743 | Mid: 191.6950
[04:26:09] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 2.5720 | Mid: 191.6950
[04:26:10] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.8004 | Mid: 191.6950
[04:26:11] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.2603 | Mid: 191.6950
[04:26:12] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 0.8822 | Mid: 191.6950
[04:26:13] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 7.6975 | Mid: 191.7000
[04:26:14] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 5.3883 | Mid: 191.6950
[04:26:15] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 3.7718 | Mid: 191.6950
[04:26:16] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 2.6403 | Mid: 191.6950
[04:26:17] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -5.7118 | Mid: 191.6900
[04:26:18] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -18.6383 | Mid: 191.6900
[04:26:19] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -20.6068 | Mid: 191.6900
[04:26:20] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -21.9848 | Mid: 191.6900
[04:26:21] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -29.7893 | Mid: 191.6800
[04:26:22] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 0 | EMA: -44.9425 | Mid: 191.6000
[04:26:23] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -45.8898 | Mid: 191.6050
[04:26:24] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -46.5528 | Mid: 191.6050
[04:26:25] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 3 | EMA: -47.0170 | Mid: 191.6050
[04:26:26] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 4 | EMA: -51.0319 | Mid: 191.6000
[04:26:27] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 5 | EMA: -26.0623 | Mid: 191.6050
[04:26:28] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 6 | EMA: -27.0036 | Mid: 191.6000
[04:26:29] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -18.9025 | Mid: 191.6050
[04:26:30] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -13.2318 | Mid: 191.6050
[04:26:31] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.5678 | Mid: 191.6050
[04:26:32] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.3974 | Mid: 191.6050
[04:26:33] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 14.2982 | Mid: 191.6150
[04:26:34] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 25.0087 | Mid: 191.6400
[04:26:35] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 2 | EMA: 32.2061 | Mid: 191.6400
[04:26:36] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 0 | EMA: 36.9443 | Mid: 191.6400
[04:26:37] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 40.8610 | Mid: 191.6400
[04:26:38] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 2 | EMA: 39.6427 | Mid: 191.6400
[04:26:39] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 3 | EMA: 28.3499 | Mid: 191.6400
[04:26:40] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 4 | EMA: 20.7449 | Mid: 191.6400
[04:26:41] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 15.1214 | Mid: 191.6400
[04:26:42] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.9950 | Mid: 191.5600
[04:26:43] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -12.7565 | Mid: 191.5600
[04:26:44] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -20.9895 | Mid: 191.5600
[04:26:45] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -11.3927 | Mid: 191.5700
[04:26:46] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 5.4951 | Mid: 191.5750
[04:26:47] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 19.0266 | Mid: 191.5700
[04:26:48] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 28.9786 | Mid: 191.5700
[04:26:49] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 2 | EMA: 34.1150 | Mid: 191.5700
[04:26:50] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 3 | EMA: 22.0505 | Mid: 191.5700
[04:26:51] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -2.1746 | Mid: 191.5550
[04:26:52] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -9.2622 | Mid: 191.5550
[04:26:53] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -14.8236 | Mid: 191.5550
[04:26:54] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 2.9735 | Mid: 191.6100
[04:26:55] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 15.7314 | Mid: 191.6100
[04:26:56] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 30.2720 | Mid: 191.6100
[04:26:57] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 40.4504 | Mid: 191.6100
[04:26:58] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 2 | EMA: 47.8753 | Mid: 191.6100
[04:26:59] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 0 | EMA: 33.2127 | Mid: 191.6100
[04:27:00] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 22.9489 | Mid: 191.6100
[04:27:01] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 8.6242 | Mid: 191.6000
[04:27:02] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -1.4030 | Mid: 191.6000
[04:27:03] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -8.4221 | Mid: 191.6000
[04:27:04] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -14.5355 | Mid: 191.5650
[04:27:05] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -19.1148 | Mid: 191.5650
[04:27:06] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -14.8804 | Mid: 191.5650
[04:27:07] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -33.3063 | Mid: 191.4700
[04:27:08] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -46.2044 | Mid: 191.4700
[04:27:09] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 0 | EMA: -54.0331 | Mid: 191.4700
[04:27:10] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -82.4632 | Mid: 191.4050
[04:27:11] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -115.9242 | Mid: 191.4000
[04:27:12] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 3 | EMA: -120.3569 | Mid: 191.4000
[04:27:13] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 4 | EMA: -123.4599 | Mid: 191.4000
[04:27:14] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 5 | EMA: -125.3319 | Mid: 191.4000
[04:27:15] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 6 | EMA: -103.3923 | Mid: 191.4000
[04:27:16] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 7 | EMA: -74.4746 | Mid: 191.4000
[04:27:17] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 8 | EMA: -51.8322 | Mid: 191.4000
[04:27:18] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -13.6326 | Mid: 191.4400
[04:27:19] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 24.3872 | Mid: 191.4450
[04:27:20] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 51.0010 | Mid: 191.4450
[04:27:21] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 2 | EMA: 69.6307 | Mid: 191.4450
[04:27:22] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 0 | EMA: 82.6715 | Mid: 191.4450
[04:27:23] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 69.4501 | Mid: 191.4450
[04:27:24] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 2 | EMA: 49.5150 | Mid: 191.4450
[04:27:25] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 3 | EMA: 35.5605 | Mid: 191.4450
[04:27:26] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 4 | EMA: 26.0924 | Mid: 191.4450
[04:27:27] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 19.4647 | Mid: 191.4450
[04:27:28] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 14.8253 | Mid: 191.4450
[04:27:29] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 11.5777 | Mid: 191.4450
[04:27:30] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 9.3044 | Mid: 191.4450
[04:27:31] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 7.4131 | Mid: 191.4450
[04:27:32] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 5.7891 | Mid: 191.4450
[04:27:33] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 4.6524 | Mid: 191.4450
[04:27:34] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 7.3367 | Mid: 191.4600
[04:27:35] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 16.8957 | Mid: 191.4650
[04:27:36] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 15.9970 | Mid: 191.4600
[04:27:37] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 9.5779 | Mid: 191.4900
[04:27:38] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 8.0845 | Mid: 191.4950
[04:27:39] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -16.6008 | Mid: 191.4800
[04:27:40] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -41.2606 | Mid: 191.4800
[04:27:41] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -51.2324 | Mid: 191.4800
[04:27:42] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -63.1327 | Mid: 191.4700
[04:27:43] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 0 | EMA: -85.9229 | Mid: 191.4550
[04:27:44] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -57.8960 | Mid: 191.4850
[04:27:45] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -51.0572 | Mid: 191.4700
[04:27:46] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -34.0900 | Mid: 191.4750
[04:27:47] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -23.0830 | Mid: 191.4700
[04:27:48] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -3.9181 | Mid: 191.4700
[04:27:49] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -26.8027 | Mid: 191.4650
[04:27:50] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -31.2719 | Mid: 191.4650
[04:27:51] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -46.2803 | Mid: 191.4650
[04:27:52] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -32.0962 | Mid: 191.4700
[04:27:53] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -9.5374 | Mid: 191.4750
[04:27:54] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 17.8339 | Mid: 191.4750
[04:27:55] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 37.0237 | Mid: 191.4750
[04:27:56] State: FLAT | Pos: 0 | Sig: BUY_PRESSURE | Streak: 2 | EMA: 50.4566 | Mid: 191.4750
[04:27:57] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 0 | EMA: 47.0496 | Mid: 191.4750
[04:27:58] State: ENTERING | Pos: 0 | Sig: BUY_PRESSURE | Streak: 1 | EMA: 32.0347 | Mid: 191.4750
[04:27:59] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 21.8243 | Mid: 191.4750
[04:28:00] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 4.9870 | Mid: 191.4650
[04:28:01] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 4.3909 | Mid: 191.4750
[04:28:02] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 4.2736 | Mid: 191.4750
[04:28:03] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -5.8585 | Mid: 191.4650
[04:28:04] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -4.1009 | Mid: 191.4750
[04:28:05] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -5.3906 | Mid: 191.4550
[04:28:06] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -16.2834 | Mid: 191.4550
[04:28:07] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -11.9984 | Mid: 191.4750
[04:28:08] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -9.4489 | Mid: 191.4600
[04:28:09] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -27.2242 | Mid: 191.4550
[04:28:10] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -15.8470 | Mid: 191.4600
[04:28:11] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -9.0829 | Mid: 191.4600
[04:28:12] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -16.5580 | Mid: 191.4600
[04:28:13] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -11.2906 | Mid: 191.4600
[04:28:14] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 2.8066 | Mid: 191.4600
[04:28:15] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.9646 | Mid: 191.4600
[04:28:16] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.3752 | Mid: 191.4600
[04:28:17] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 0.9627 | Mid: 191.4600
[04:28:18] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 0.3739 | Mid: 191.4600
[04:28:19] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.0383 | Mid: 191.4600
[04:28:20] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.3268 | Mid: 191.4600
[04:28:21] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.5288 | Mid: 191.4600
[04:28:22] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.6701 | Mid: 191.4600
[04:28:23] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.4691 | Mid: 191.4600
[04:28:24] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.3284 | Mid: 191.4600
[04:28:25] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.2299 | Mid: 191.4600
[04:28:26] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.4609 | Mid: 191.4600
[04:28:27] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -13.4026 | Mid: 191.4550
[04:28:28] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -34.6418 | Mid: 191.4500
[04:28:29] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -37.9293 | Mid: 191.4550
[04:28:30] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -54.4505 | Mid: 191.4500
[04:28:31] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 0 | EMA: -85.9954 | Mid: 191.3750
[04:28:32] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -86.7767 | Mid: 191.4300
[04:28:33] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -89.2737 | Mid: 191.4250
[04:28:34] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 3 | EMA: -116.2216 | Mid: 191.4200
[04:28:35] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 4 | EMA: -136.2851 | Mid: 191.4150
[04:28:36] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 5 | EMA: -130.0496 | Mid: 191.4150
[04:28:37] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 6 | EMA: -134.2047 | Mid: 191.4150
[04:28:38] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 7 | EMA: -122.6833 | Mid: 191.4150
[04:28:39] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 8 | EMA: -100.9983 | Mid: 191.4150
[04:28:40] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 9 | EMA: -55.2788 | Mid: 191.4200
[04:28:41] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -23.2752 | Mid: 191.4200
[04:28:42] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.8726 | Mid: 191.4200
[04:28:43] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 1.0692 | Mid: 191.4150
[04:28:44] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 9.8084 | Mid: 191.4200
[04:28:45] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -0.3941 | Mid: 191.4200
[04:28:46] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -7.5359 | Mid: 191.4200
[04:28:47] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -12.8351 | Mid: 191.4200
[04:28:48] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 2.1154 | Mid: 191.4350
[04:28:49] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 5.2008 | Mid: 191.4350
[04:28:50] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 8.5606 | Mid: 191.4350
[04:28:51] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 10.9124 | Mid: 191.4350
[04:28:52] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 12.8587 | Mid: 191.4350
[04:28:53] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 9.6011 | Mid: 191.4350
[04:28:54] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 7.3207 | Mid: 191.4350
[04:28:55] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 5.7245 | Mid: 191.4350
[04:28:56] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 4.6072 | Mid: 191.4350
[04:28:57] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: 4.1250 | Mid: 191.4350
[04:28:58] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -16.8825 | Mid: 191.4100
[04:28:59] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -25.1077 | Mid: 191.4150
[04:29:00] State: FLAT | Pos: 0 | Sig: NEUTRAL | Streak: 0 | EMA: -31.4654 | Mid: 191.4150
[04:29:01] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 1 | EMA: -35.9158 | Mid: 191.4150
[04:29:02] State: FLAT | Pos: 0 | Sig: SELL_PRESSURE | Streak: 2 | EMA: -61.8311 | Mid: 191.4050
[04:29:03] State: ENTERING | Pos: 0 | Sig: SELL_PRESSURE | Streak: 0 | EMA: -82.7917 | Mid: 191.3300
